GAME_ID,TEAM_ID,TEAM_NAME,SEASON_ID,MATCHUP,WL,AVG_PLAYER_PLAYTIME_PG_PT,AVG_PLAYER_PLAYTIME_PG_PT_S5,AVG_CNT_PLAYER_PLAYTIME_PG_PT,AVG_CNT_PLAYER_PLAYTIME_PG_PT_S5,HOME_TEAM,WIN,BUBBLE
41500111,1610612754,Pacers,42015,IND @ TOR,W,1309.0909090909088,1547.94,411.4285714285711,455.27647058823544,0,1,0
41500111,1610612761,Raptors,42015,TOR vs. IND,L,1440.0,1563.3600000000001,464.5161290322577,521.12,1,0,0
41500112,1610612754,Pacers,42015,IND @ TOR,L,1107.692307692308,1652.44,378.94736842105294,459.01111111111106,0,0,0
41500112,1610612761,Raptors,42015,TOR vs. IND,W,1200.0,1585.26,514.2857142857141,566.1642857142858,1,1,0
41500113,1610612754,Pacers,42015,IND vs. TOR,L,1107.692307692308,1730.0,514.2857142857141,617.857142857143,1,0,0
41500113,1610612761,Raptors,42015,TOR @ IND,W,1309.0909090909088,1856.0,553.8461538461542,618.6666666666666,0,1,0
41500114,1610612754,Pacers,42015,IND vs. TOR,W,1107.692307692308,1876.3600000000001,480.00000000000006,586.3625,1,1,0
41500114,1610612761,Raptors,42015,TOR @ IND,L,1107.692307692308,1721.8400000000001,450.0,573.9466666666667,0,0,0
41500115,1610612754,Pacers,42015,IND @ TOR,L,1440.0,1945.8200000000002,496.5517241379311,540.5055555555556,0,0,0
41500115,1610612761,Raptors,42015,TOR vs. IND,W,1600.0,1811.0,685.7142857142858,696.5384615384617,1,1,0
41500116,1610612754,Pacers,42015,IND vs. TOR,W,1107.692307692308,1999.58,533.3333333333335,666.5266666666666,1,1,0
41500116,1610612761,Raptors,42015,TOR @ IND,L,1309.0909090909088,1896.6599999999999,436.36363636363615,557.8411764705882,0,0,0
41500117,1610612754,Pacers,42015,IND @ TOR,L,1600.0,2158.3,533.3333333333335,634.7941176470588,0,0,0
41500117,1610612761,Raptors,42015,TOR vs. IND,W,1600.0,1981.1200000000001,576.0,619.1000000000001,1,1,0
41500121,1610612748,Heat,42015,MIA vs. CHA,W,1107.692307692308,1739.2,464.5161290322577,483.1111111111112,1,1,0
41500122,1610612748,Heat,42015,MIA vs. CHA,W,1600.0,1916.86,480.0,456.39523809523797,1,1,0
41500123,1610612748,Heat,42015,MIA @ CHA,L,1200.0,1998.3799999999999,436.36363636363615,499.59499999999997,0,0,0
41500124,1610612748,Heat,42015,MIA @ CHA,L,1309.0909090909088,1792.6799999999998,436.36363636363615,471.7578947368421,0,0,0
41500125,1610612748,Heat,42015,MIA vs. CHA,L,1600.0,2032.4599999999998,480.00000000000006,534.8578947368421,1,0,0
41500126,1610612748,Heat,42015,MIA @ CHA,W,1440.0000000000002,2037.4,400.00000000000006,442.9130434782608,0,1,0
41500127,1610612748,Heat,42015,MIA vs. CHA,W,1309.0909090909088,1739.6,600.0,724.8333333333331,1,1,0
41500131,1610612738,Celtics,42015,BOS @ ATL,L,1440.0,1739.6799999999998,351.21951219512215,334.5538461538462,0,0,0
41500132,1610612738,Celtics,42015,BOS @ ATL,L,1107.692307692308,1556.58,411.4285714285711,457.8176470588234,0,0,0
41500133,1610612738,Celtics,42015,BOS vs. ATL,W,1600.0,2062.88,464.5161290322577,491.16190476190474,1,1,0
41500134,1610612738,Celtics,42015,BOS vs. ATL,W,1766.6666666666665,2257.2400000000002,454.2857142857141,490.7043478260871,1,1,0
41500135,1610612738,Celtics,42015,BOS @ ATL,L,1107.692307692308,1501.8799999999999,423.52941176470614,441.7294117647059,0,0,0
41500136,1610612738,Celtics,42015,BOS vs. ATL,L,1200.0,1907.7,306.3829787234044,397.4375,1,0,0
41500141,1610612745,Rockets,42015,HOU @ GSW,L,1200.0,1762.92,450.0,463.9263157894737,0,0,0
41500142,1610612745,Rockets,42015,HOU @ GSW,L,1309.0909090909088,1961.5400000000002,389.1891891891895,490.3850000000001,0,0,0
41500143,1610612745,Rockets,42015,HOU vs. GSW,W,1440.0,2197.16,436.36363636363615,549.2900000000002,1,1,0
41500144,1610612745,Rockets,42015,HOU vs. GSW,L,1309.0909090909088,1835.1,450.0,611.7,1,0,0
41500145,1610612745,Rockets,42015,HOU @ GSW,L,1107.692307692308,1809.86,600.0,754.1083333333335,0,0,0
41500161,1610612742,Mavericks,42015,DAL @ OKC,L,1200.0,1297.42,411.4285714285711,405.4437500000001,0,0,0
41500161,1610612760,Thunder,42015,OKC vs. DAL,W,1107.692307692308,1513.3600000000001,436.3636363636362,582.0615384615385,1,1,0
41500162,1610612742,Mavericks,42015,DAL @ OKC,W,1600.0,1937.8400000000001,436.36363636363615,569.9529411764706,0,1,0
41500162,1610612760,Thunder,42015,OKC vs. DAL,L,1309.0909090909088,1946.3,450.0,572.4411764705883,1,0,0
41500163,1610612742,Mavericks,42015,DAL vs. OKC,L,1200.0,1823.9,342.857142857143,455.9750000000002,1,0,0
41500163,1610612760,Thunder,42015,OKC @ DAL,W,1199.9999999999998,1857.0,378.94736842105294,442.14285714285705,0,1,0
41500164,1610612742,Mavericks,42015,DAL vs. OKC,L,1309.0909090909088,1627.92,400.0,478.8000000000001,1,0,0
41500164,1610612760,Thunder,42015,OKC @ DAL,W,1440.0,1993.7,436.36363636363615,498.4249999999999,0,1,0
41500165,1610612742,Mavericks,42015,DAL @ OKC,L,1600.0,1879.6199999999997,369.2307692307694,361.4653846153845,0,0,0
41500165,1610612760,Thunder,42015,OKC vs. DAL,W,1309.0909090909095,2137.4800000000005,423.52941176470614,593.7444444444445,1,1,0
41500171,1610612746,Clippers,42015,LAC vs. POR,W,1200.0,1706.7400000000002,411.4285714285711,533.3562499999999,1,1,0
41500171,1610612757,Trail Blazers,42015,POR @ LAC,L,1107.692307692308,1690.7599999999998,400.0,469.65555555555534,0,0,0
41500172,1610612746,Clippers,42015,LAC vs. POR,W,1309.0909090909088,1729.58,389.18918918918956,480.438888888889,1,1,0
41500172,1610612757,Trail Blazers,42015,POR @ LAC,L,1107.692307692308,2122.6800000000003,369.2307692307694,505.3999999999998,0,0,0
41500173,1610612746,Clippers,42015,LAC @ POR,L,1309.0909090909088,1724.22,464.5161290322577,538.8187500000001,0,0,0
41500173,1610612757,Trail Blazers,42015,POR vs. LAC,W,1600.0,2142.64,480.00000000000006,563.8526315789475,1,1,0
41500174,1610612746,Clippers,42015,LAC @ POR,L,1107.692307692308,1507.2000000000003,334.8837209302327,376.8000000000001,0,0,0
41500174,1610612757,Trail Blazers,42015,POR vs. LAC,W,1107.692307692308,1971.1200000000001,389.18918918918956,469.3142857142859,1,1,0
41500175,1610612746,Clippers,42015,LAC vs. POR,L,1309.0909090909088,1880.2,436.36363636363615,553.0,1,0,0
41500175,1610612757,Trail Blazers,42015,POR @ LAC,W,1200.0,2028.8800000000003,480.0,533.9157894736843,0,1,0
41500176,1610612746,Clippers,42015,LAC @ POR,L,1309.0909090909088,1705.52,327.2727272727274,304.5571428571429,0,0,0
41500176,1610612757,Trail Blazers,42015,POR vs. LAC,W,1600.0,2049.8599999999997,450.0,465.87727272727284,1,1,0
41500211,1610612748,Heat,42015,MIA @ TOR,W,1590.0,2381.2599999999998,331.25000000000006,410.5620689655171,0,1,0
41500211,1610612761,Raptors,42015,TOR vs. MIA,L,1766.6666666666663,2216.48,387.80487804878055,481.8434782608694,1,0,0
41500212,1610612748,Heat,42015,MIA @ TOR,L,1590.0,2337.1600000000003,369.7674418604652,467.43200000000013,0,0,0
41500212,1610612761,Raptors,42015,TOR vs. MIA,W,1590.0,2100.4,418.42105263157873,477.3636363636362,1,1,0
41500213,1610612748,Heat,42015,MIA vs. TOR,L,1440.0,1797.8200000000002,450.0,499.3944444444444,1,0,0
41500213,1610612761,Raptors,42015,TOR @ MIA,W,1440.0,2117.82,533.3333333333335,661.8187500000001,0,1,0
41500214,1610612748,Heat,42015,MIA vs. TOR,W,1590.0,2131.08,530.0,626.7882352941177,1,1,0
41500214,1610612761,Raptors,42015,TOR @ MIA,L,1766.6666666666665,2108.12,481.8181818181819,527.03,0,0,0
41500215,1610612748,Heat,42015,MIA @ TOR,L,1309.0909090909088,1605.44,423.52941176470614,501.6999999999999,0,0,0
41500215,1610612761,Raptors,42015,TOR vs. MIA,W,1600.0,2156.32,514.2857142857139,634.2117647058823,1,1,0
41500216,1610612748,Heat,42015,MIA vs. TOR,W,1800.0,2076.42,479.99999999999994,494.38571428571424,1,1,0
41500216,1610612761,Raptors,42015,TOR @ MIA,L,1309.0909090909088,2050.46,464.5161290322577,569.5722222222223,0,0,0
41500217,1610612748,Heat,42015,MIA @ TOR,L,1309.0909090909088,2034.06,400.0,508.515,0,0,0
41500217,1610612761,Raptors,42015,TOR vs. MIA,W,1200.0,2259.04,496.5517241379311,705.9500000000002,1,1,0
41500221,1610612757,Trail Blazers,42015,POR @ GSW,L,1200.0000000000002,1925.5400000000002,496.5517241379311,601.73125,0,0,0
41500222,1610612757,Trail Blazers,42015,POR @ GSW,L,1600.0,2072.2,576.0,647.5625,0,0,0
41500223,1610612757,Trail Blazers,42015,POR vs. GSW,W,1200.0000000000002,1788.7,436.36363636363615,596.2333333333335,1,1,0
41500224,1610612757,Trail Blazers,42015,POR vs. GSW,L,1766.6666666666665,2233.4800000000005,481.8181818181819,587.7578947368421,1,0,0
41500225,1610612757,Trail Blazers,42015,POR @ GSW,L,1600.0,1924.3,423.52941176470614,458.1666666666667,0,0,0
41500231,1610612760,Thunder,42015,OKC @ SAS,L,1107.692307692308,1641.0,553.8461538461542,820.5,0,0,0
41500232,1610612760,Thunder,42015,OKC @ SAS,W,1600.0,2089.32,514.2857142857141,614.5058823529414,0,1,0
41500233,1610612760,Thunder,42015,OKC vs. SAS,L,1600.0,2214.7200000000003,423.5294117647062,481.4608695652174,1,0,0
41500234,1610612760,Thunder,42015,OKC vs. SAS,W,1440.0,1984.58,576.0,708.7785714285711,1,1,0
41500235,1610612760,Thunder,42015,OKC @ SAS,W,1440.0,2022.06,496.5517241379311,532.1210526315789,0,1,0
41500236,1610612760,Thunder,42015,OKC vs. SAS,W,1440.0,2266.16,464.5161290322577,629.4888888888889,1,1,0
41500301,1610612761,Raptors,42015,TOR @ CLE,L,1107.692307692308,1733.02,496.5517241379311,618.9357142857143,0,0,0
41500302,1610612761,Raptors,42015,TOR @ CLE,L,1107.692307692308,1606.6,389.1891891891895,401.64999999999986,0,0,0
41500303,1610612761,Raptors,42015,TOR vs. CLE,W,1600.0,1872.0,626.0869565217395,668.5714285714286,1,1,0
41500304,1610612761,Raptors,42015,TOR vs. CLE,W,1599.9999999999998,2116.3599999999997,575.9999999999999,705.453333333333,1,1,0
41500305,1610612761,Raptors,42015,TOR @ CLE,L,1107.692307692308,1473.78,533.3333333333335,614.0749999999999,0,0,0
41500306,1610612761,Raptors,42015,TOR vs. CLE,L,1107.692307692308,1733.8,576.0,866.8999999999999,1,0,0
41500311,1610612760,Thunder,42015,OKC @ GSW,W,1800.0,2141.4,496.5517241379311,563.5263157894735,0,1,0
41500312,1610612760,Thunder,42015,OKC @ GSW,L,1200.0,1773.4599999999998,480.0,554.2062500000001,0,0,0
41500313,1610612760,Thunder,42015,OKC vs. GSW,W,1309.0909090909088,1730.2599999999998,496.5517241379311,540.7062500000001,1,1,0
41500314,1610612760,Thunder,42015,OKC vs. GSW,W,1200.0,2148.2799999999997,464.5161290322577,596.7444444444444,1,1,0
41500315,1610612760,Thunder,42015,OKC @ GSW,L,1440.0,2289.0,450.0,602.3684210526316,0,0,0
41500316,1610612760,Thunder,42015,OKC vs. GSW,L,1600.0000000000002,2179.36,360.0,435.8719999999999,1,0,0
41500317,1610612760,Thunder,42015,OKC @ GSW,L,1799.9999999999998,2387.16,626.0869565217395,702.1058823529413,0,0,0
41600101,1610612738,Celtics,42016,BOS vs. CHI,L,1309.0909090909088,1953.6,399.99999999999994,444.0,1,0,0
41600102,1610612738,Celtics,42016,BOS vs. CHI,L,1309.0909090909088,1887.8,480.0,589.9375,1,0,0
41600103,1610612738,Celtics,42016,BOS @ CHI,W,1200.0,1851.3200000000002,480.0,617.1066666666667,0,1,0
41600104,1610612738,Celtics,42016,BOS @ CHI,W,1440.0,2029.42,450.0,534.0578947368421,0,1,0
41600105,1610612738,Celtics,42016,BOS vs. CHI,W,1600.0,1891.3400000000001,480.0,556.2764705882354,1,1,0
41600106,1610612738,Celtics,42016,BOS @ CHI,W,1200.0,1660.8,576.0,692.0,0,1,0
41600111,1610612754,Pacers,42016,IND @ CLE,L,1440.0,2045.0,450.0,511.25,0,0,0
41600112,1610612754,Pacers,42016,IND @ CLE,L,1440.0,2059.6,450.0,572.1111111111112,0,0,0
41600113,1610612754,Pacers,42016,IND vs. CLE,L,1600.0,2066.02,436.36363636363615,491.9095238095238,1,0,0
41600114,1610612754,Pacers,42016,IND vs. CLE,L,1439.9999999999998,2100.7599999999998,496.5517241379311,552.8315789473684,1,0,0
41600121,1610612749,Bucks,42016,MIL @ TOR,W,1200.0,1833.6,514.2857142857141,611.2,0,1,0
41600121,1610612761,Raptors,42016,TOR vs. MIL,L,1107.692307692308,1864.6,450.0,517.9444444444446,1,0,0
41600122,1610612749,Bucks,42016,MIL @ TOR,L,1440.0,2059.98,553.8461538461542,643.7437499999999,0,0,0
41600122,1610612761,Raptors,42016,TOR vs. MIL,W,1440.0,1823.78,533.3333333333335,569.9312499999999,1,1,0
41600123,1610612749,Bucks,42016,MIL vs. TOR,W,1309.0909090909088,1690.6,533.3333333333335,563.5333333333331,1,1,0
41600123,1610612761,Raptors,42016,TOR @ MIL,L,1107.692307692308,1509.0,576.0,628.75,0,0,0
41600124,1610612749,Bucks,42016,MIL vs. TOR,L,1600.0,2013.8,626.0869565217395,671.2666666666665,1,0,0
41600124,1610612761,Raptors,42016,TOR @ MIL,W,1440.0,1947.2,514.2857142857141,608.5,0,1,0
41600125,1610612749,Bucks,42016,MIL @ TOR,L,1200.0,2027.4,576.0,724.0714285714287,0,0,0
41600125,1610612761,Raptors,42016,TOR vs. MIL,W,1107.692307692308,1808.2,480.0,531.8235294117648,1,1,0
41600126,1610612749,Bucks,42016,MIL vs. TOR,L,1600.0,1874.78,654.5454545454542,721.0692307692309,1,0,0
41600126,1610612761,Raptors,42016,TOR @ MIL,W,1440.0,1916.72,464.5161290322577,638.9066666666665,0,1,0
41600141,1610612757,Trail Blazers,42016,POR @ GSW,L,1440.0,2088.2400000000002,369.2307692307694,497.20000000000005,0,0,0
41600142,1610612757,Trail Blazers,42016,POR @ GSW,L,1200.0,1618.36,436.36363636363615,475.9882352941176,0,0,0
41600143,1610612757,Trail Blazers,42016,POR vs. GSW,L,1600.0,1869.7400000000002,480.0,584.2937499999999,1,0,0
41600144,1610612757,Trail Blazers,42016,POR vs. GSW,L,1200.0,1425.6799999999998,600.0,648.0363636363636,1,0,0
41600161,1610612745,Rockets,42016,HOU vs. OKC,W,1309.0909090909088,1861.6,496.5517241379311,547.5294117647061,1,1,0
41600161,1610612760,Thunder,42016,OKC @ HOU,L,1200.0,1801.4,496.5517241379311,600.4666666666669,0,0,0
41600162,1610612745,Rockets,42016,HOU vs. OKC,W,1800.0,1959.8200000000002,514.2857142857141,515.7421052631579,1,1,0
41600162,1610612760,Thunder,42016,OKC @ HOU,L,1200.0,2020.42,342.857142857143,420.9208333333335,0,0,0
41600163,1610612745,Rockets,42016,HOU @ OKC,L,1800.0,1904.9,496.5517241379311,501.2894736842105,0,0,0
41600163,1610612760,Thunder,42016,OKC vs. HOU,W,1440.0,2003.94,389.1891891891895,477.1285714285715,1,1,0
41600164,1610612745,Rockets,42016,HOU @ OKC,W,1800.0,1760.6,533.3333333333335,489.05555555555554,0,1,0
41600164,1610612760,Thunder,42016,OKC vs. HOU,L,1440.0,2090.48,436.36363636363615,614.8470588235293,1,0,0
41600165,1610612745,Rockets,42016,HOU vs. OKC,W,1800.0,1748.7,464.5161290322577,416.35714285714295,1,1,0
41600165,1610612760,Thunder,42016,OKC @ HOU,L,1440.0,2116.52,411.4285714285711,460.11304347826086,0,0,0
41600171,1610612746,Clippers,42016,LAC vs. UTA,L,1600.0,2153.94,514.2857142857141,598.316666666667,1,0,0
41600171,1610612762,Jazz,42016,UTA @ LAC,W,1440.0,1601.34,423.52941176470614,444.81666666666666,0,1,0
41600172,1610612746,Clippers,42016,LAC vs. UTA,W,1600.0,2119.16,423.52941176470614,529.7900000000002,1,1,0
41600172,1610612762,Jazz,42016,UTA @ LAC,L,1600.0,2004.52,450.0,527.5052631578948,0,0,0
41600173,1610612746,Clippers,42016,LAC @ UTA,W,1440.0,1878.3,411.4285714285711,494.2894736842105,0,1,0
41600173,1610612762,Jazz,42016,UTA vs. LAC,L,1600.0,2090.5,400.0,435.5208333333334,1,0,0
41600174,1610612746,Clippers,42016,LAC @ UTA,L,1600.0,2052.92,464.516129032258,540.242105263158,0,0,0
41600174,1610612762,Jazz,42016,UTA vs. LAC,W,1309.0909090909095,1465.1799999999998,378.94736842105294,430.9352941176469,1,1,0
41600175,1610612746,Clippers,42016,LAC vs. UTA,L,1309.0909090909088,1940.1599999999999,369.2307692307694,461.9428571428573,1,0,0
41600175,1610612762,Jazz,42016,UTA @ LAC,W,1440.0,1869.48,360.0,406.40869565217406,0,1,0
41600176,1610612746,Clippers,42016,LAC @ UTA,W,1600.0000000000002,1920.1799999999998,400.0,436.4045454545454,0,1,0
41600176,1610612762,Jazz,42016,UTA vs. LAC,L,1600.0,1844.48,411.4285714285711,461.12000000000006,1,0,0
41600177,1610612746,Clippers,42016,LAC vs. UTA,L,1600.0,1850.5199999999998,400.0,440.6000000000002,1,0,0
41600177,1610612762,Jazz,42016,UTA @ LAC,W,1200.0,1730.4800000000002,359.99999999999994,412.0190476190475,0,1,0
41600201,1610612738,Celtics,42016,BOS vs. WAS,W,1200.0000000000002,1860.3399999999997,378.94736842105294,489.56315789473666,1,1,0
41600202,1610612738,Celtics,42016,BOS vs. WAS,W,1766.6666666666665,2013.08,353.3333333333336,437.6260869565215,1,1,0
41600203,1610612738,Celtics,42016,BOS @ WAS,L,1107.692307692308,1636.2,480.0,629.3076923076923,0,0,0
41600204,1610612738,Celtics,42016,BOS @ WAS,L,1107.692307692308,1673.0,464.5161290322577,522.8125,0,0,0
41600205,1610612738,Celtics,42016,BOS vs. WAS,W,1200.0,1650.8400000000001,449.99999999999994,550.28,1,1,0
41600206,1610612738,Celtics,42016,BOS @ WAS,L,1600.0,2032.8200000000002,342.857142857143,423.50416666666683,0,0,0
41600207,1610612738,Celtics,42016,BOS vs. WAS,W,1440.0,1894.6,342.85714285714306,394.7083333333333,1,1,0
41600211,1610612761,Raptors,42016,TOR @ CLE,L,1107.692307692308,1717.0,464.5161290322577,572.3333333333333,0,0,0
41600212,1610612761,Raptors,42016,TOR @ CLE,L,1107.692307692308,1568.94,464.5161290322577,522.9799999999998,0,0,0
41600213,1610612761,Raptors,42016,TOR vs. CLE,L,1440.0,2139.8,514.2857142857141,629.3529411764705,1,0,0
41600214,1610612761,Raptors,42016,TOR vs. CLE,L,1600.0,2305.44,553.8461538461542,720.4500000000002,1,0,0
41600221,1610612762,Jazz,42016,UTA @ GSW,L,1107.692307692308,1662.8,389.1891891891895,461.8888888888888,0,0,0
41600222,1610612762,Jazz,42016,UTA @ GSW,L,1440.0,1905.8,411.4285714285711,476.45,0,0,0
41600223,1610612762,Jazz,42016,UTA vs. GSW,L,1440.0,2073.52,436.36363636363615,518.3799999999999,1,0,0
41600224,1610612762,Jazz,42016,UTA vs. GSW,L,1200.0,1638.52,378.94736842105294,431.18947368421055,1,0,0
41600231,1610612745,Rockets,42016,HOU @ SAS,W,1107.692307692308,1764.4,533.3333333333335,588.1333333333333,0,1,0
41600232,1610612745,Rockets,42016,HOU @ SAS,L,1107.692307692308,1874.2,436.36363636363615,468.55,0,0,0
41600233,1610612745,Rockets,42016,HOU vs. SAS,L,1800.0,2159.8,576.0,599.9444444444447,1,0,0
41600234,1610612745,Rockets,42016,HOU vs. SAS,W,1107.692307692308,1819.2,496.5517241379311,505.33333333333326,1,1,0
41600235,1610612745,Rockets,42016,HOU @ SAS,L,2271.428571428572,2437.7400000000002,512.9032258064512,554.0318181818183,0,0,0
41600236,1610612745,Rockets,42016,HOU vs. SAS,L,1200.0,2057.4,450.0,571.5,1,0,0
41600301,1610612738,Celtics,42016,BOS vs. CLE,L,1200.0,1852.3400000000001,464.5161290322577,617.4466666666667,1,0,0
41600302,1610612738,Celtics,42016,BOS vs. CLE,L,1107.692307692308,1363.0,514.2857142857141,486.7857142857144,1,0,0
41600303,1610612738,Celtics,42016,BOS @ CLE,W,1309.0909090909088,2022.8799999999999,436.36363636363615,594.964705882353,0,1,0
41600304,1610612738,Celtics,42016,BOS @ CLE,L,1600.0,2177.6,423.52941176470614,494.90909090909076,0,0,0
41600305,1610612738,Celtics,42016,BOS vs. CLE,L,1107.692307692308,1574.4,464.5161290322577,492.0,1,0,0
41700101,1610612761,Raptors,42017,TOR vs. WAS,W,1309.0909090909088,1811.0,576.0,696.5384615384617,1,1,0
41700102,1610612761,Raptors,42017,TOR vs. WAS,W,1107.692307692308,1753.2,464.5161290322577,626.142857142857,1,1,0
41700103,1610612761,Raptors,42017,TOR @ WAS,L,1200.0,1777.6,533.3333333333335,683.6923076923078,0,0,0
41700104,1610612761,Raptors,42017,TOR @ WAS,L,1600.0,1785.8799999999999,450.0,558.0874999999999,0,0,0
41700105,1610612761,Raptors,42017,TOR vs. WAS,W,1439.9999999999998,1842.48,479.99999999999994,614.16,1,1,0
41700106,1610612761,Raptors,42017,TOR @ WAS,W,1440.0,1664.2,576.0,594.357142857143,0,1,0
41700111,1610612738,Celtics,42017,BOS vs. MIL,W,1766.6666666666665,2266.92,441.6666666666664,666.7411764705884,1,1,0
41700111,1610612749,Bucks,42017,MIL @ BOS,L,1590.0,2343.52,378.5714285714289,488.2333333333334,0,0,0
41700112,1610612738,Celtics,42017,BOS vs. MIL,W,1309.0909090909088,1920.64,360.0,417.5304347826088,1,1,0
41700112,1610612749,Bucks,42017,MIL @ BOS,L,1107.692307692308,2083.2,378.94736842105294,520.8,0,0,0
41700113,1610612738,Celtics,42017,BOS @ MIL,L,1309.0909090909088,1704.98,496.5517241379311,568.3266666666667,0,0,0
41700113,1610612749,Bucks,42017,MIL vs. BOS,W,1200.0,1616.42,450.0,449.00555555555553,1,1,0
41700114,1610612738,Celtics,42017,BOS @ MIL,L,1439.9999999999998,2029.1,411.4285714285711,533.9736842105265,0,0,0
41700114,1610612749,Bucks,42017,MIL vs. BOS,W,1600.0,1791.4,496.5517241379311,559.8125,1,1,0
41700115,1610612738,Celtics,42017,BOS vs. MIL,W,1600.0000000000002,1972.1600000000003,450.00000000000006,518.9894736842106,1,1,0
41700115,1610612749,Bucks,42017,MIL @ BOS,L,1440.0,1751.0,496.5517241379311,625.357142857143,0,0,0
